old_filename,new_filename,product_id,source_name_ua,product_link
148.jpg,junsuhada-wa-hakka-body-soap-refresh-japanese-peppermint-480ml.jpg,1386,Junsohada Wa Hakka Body Soap Refresh освіжаюче рідке мило для тіла з японською м'ятою 480,
150.jpg,junsuhada-wa-hakka-scalp-shampoo-japanese-peppermint-485ml.jpg,1385,Junsohada Wa Hakka Shampoo for Scalp шампунь для шкіри голови з японською м'ятою 485 мл,http://kirkland.in.ua/japanese-peppermint-amino-shampoo
173.jpg,kankitsu-ohji-melano-search-vita-c-foam-pigmentation.jpg,1360,Пінка з вітаміном C KANKITSU OHJI Melano Search Vita-C Foam,http://kirkland.in.ua/melano-search-vita-c-foam-ua
147.jpg,keana-sauna-enzyme-scrub-mask-pores.jpg,1353,KEANA SAUNA термальна ензимна маска-скраб,http://kirkland.in.ua/keana-sauna-enzyme-scrub-pack
103.jpg,kelo-cote-silicone-scar-gel-scars-15g-2.jpg,1471,"Силіконовий гель для лікування рубців та шрамів KELO-COTE (Кело-Коут), 15 г",http://kirkland.in.ua/kelo-cote-scar-gel-15g
102.jpg,kelo-cote-silicone-scar-gel-scars-15g.jpg,1471,"Силіконовий гель для лікування рубців та шрамів KELO-COTE (Кело-Коут), 15 г",http://kirkland.in.ua/kelo-cote-scar-gel-15g
104.jpg,kelo-cote-silicone-scar-gel-scars-30g-2.jpg,104,,
12.jpg,kelo-cote-silicone-scar-gel-scars-30g.jpg,,,
20.jpg,kirkland-ibuprofen-200mg-pain-relief-500-tablets.jpg,811,Ibuprofen Kirkland 200 mg Ібупрофен 500 таблеток знеболююче США,http://kirkland.in.ua/ibuprof-ua
hel-kojivit-ultra-koiieva-kyslota-vid-pihmentatsii-30h-indiia-54043733103370.webp,kojivit-ultra-gel-pigmentation-postacne-30g.webp,1178,"Kojivit Ultra Gel 30 г гель від пігментних плям, постакне та нерівного тону шкіри",http://kirkland.in.ua/kojivit-ultra-gel-osvetlyayushchiy-gel-dlya-lica-30g-ua
155.jpg,latte-botanical-cleanse-gel-makeup-removal-300ml.jpg,1382,Очищувальний гель для зняття макіяжу Latte Botanical Cleanse Gel 300 мл,http://kirkland.in.ua/latte-botanical-cleanse-gel-ua
52.jpg,lifestyle-facial-redness-rosacea-skin.jpg,,,
204.jpg,loshi-charcoal-mud-face-wash-pores-120g-2.jpg,1348,Очищувальна піна Loshi Charcoal Mud Face Wash 120г,http://kirkland.in.ua/loshi-charcoal-mud-face-wash
205.jpg,loshi-charcoal-mud-face-wash-pores-120g-3.jpg,1348,Очищувальна піна Loshi Charcoal Mud Face Wash 120г,http://kirkland.in.ua/loshi-charcoal-mud-face-wash
202.jpg,loshi-charcoal-mud-face-wash-pores-120g.jpg,1348,Очищувальна піна Loshi Charcoal Mud Face Wash 120г,http://kirkland.in.ua/loshi-charcoal-mud-face-wash
154.jpg,loshi-gold-horse-oil-essence-face-hydration.jpg,1438,Loshi Gold & Horse Oil Essence — зволожувальна есенція для обличчя з кінською олією та зол,http://kirkland.in.ua/loshi-gold-horse-oil-essence
153.jpg,loshi-horse-oil-balm-dry-skin.jpg,1439,Loshi Horse Oil Balm — поживний бальзам з кінською олією для сухої шкіри,http://kirkland.in.ua/loshi-horse-oil-balm
169.jpg,loshi-horse-oil-cica-protect-hand-cream-damaged-hands.jpg,1344,Інтенсивний загоювальний крем для сухих та пошкоджених рук Loshi Horse Oil + CICA Protect,http://kirkland.in.ua/krem-dlya-ruk-loshi-cica-horse-oil-protect
119.jpg,loshi-horse-oil-ex-skin-cream-placenta-face-body-100g.jpg,1404,Крем для обличчя та тіла з кінською олією і плацентою Loshi Horse Oil EX Skin Cream 100 г,http://kirkland.in.ua/loshi-horse-oil-ex-skin-cream-100g
176.jpg,loshi-horse-oil-hand-cream-dry-hands-45g.jpg,1343,Зволожувальний крем для рук з кінським жиром Loshi 45г,http://kirkland.in.ua/krem-dlya-ruk-z-konskim-zhyrom-loshi
